state_name,state,county_name,county_fips,confederate,votes_gop_2016,votes_dnc_2016,votes_gop_2020,votes_dnc_2020,votes_gop_2024,votes_dnc_2024
Georgia,GA,Charlton County,13049,1,2950,1004,3419,1105,3607,1007
Georgia,GA,Chatham County,13051,1,43649,58998,53232,78247,57336,82758
Georgia,GA,Chattahoochee County,13053,1,746,593,880,667,982,703
Georgia,GA,Chattooga County,13055,1,6457,1612,8064,1854,8769,1896
Georgia,GA,Cherokee County,13057,1,80611,25203,99585,42779,112142,48838
Georgia,GA,Clarke County,13059,1,12691,29514,14450,36055,16049,36297
Georgia,GA,Clay County,13061,1,566,697,637,791,663,771
Georgia,GA,Clayton County,13063,1,11740,75908,15811,95466,16877,94203
Georgia,GA,Clinch County,13065,1,1724,685,2105,744,2201,702
Georgia,GA,Cobb County,13067,1,152602,159416,165436,221847,168679,228404
Georgia,GA,Coffee County,13069,1,9575,4090,10578,4511,11388,4295
Georgia,GA,Colquitt County,13071,1,9892,3460,11777,4190,12451,4114
Georgia,GA,Columbia County,13073,1,43060,18863,50013,29232,53657,31624
Georgia,GA,Cook County,13075,1,4175,1752,4900,2059,5374,1956
Georgia,GA,Coweta County,13077,1,42513,16572,51501,24210,57204,28111
Georgia,GA,Crawford County,13079,1,3632,1419,4428,1615,4742,1582
Georgia,GA,Crisp County,13081,1,4539,2835,4985,2982,5099,2993
Georgia,GA,Dade County,13083,1,5047,965,6066,1261,6804,1343
Georgia,GA,Dawson County,13085,1,9880,1444,13398,2486,16115,3350
Georgia,GA,Decatur County,13087,1,6009,4104,6755,4782,7140,4372
Georgia,GA,DeKalb County,13089,1,47531,239131,58377,308162,62622,299630
Georgia,GA,Dodge County,13091,1,5021,1836,5843,2172,6249,2081
Georgia,GA,Dooly County,13093,1,1941,1860,2159,1911,2243,1921
Georgia,GA,Dougherty County,13095,1,10227,23224,10441,24568,9904,23831
Georgia,GA,Douglas County,13097,1,24803,30971,25454,42814,23996,46240
Georgia,GA,Early County,13099,1,2552,2165,2710,2450,2718,2158
Georgia,GA,Echols County,13101,1,1006,156,1256,167,1307,127
Georgia,GA,Effingham County,13103,1,17865,4851,23361,7718,26943,9144
Georgia,GA,Elbert County,13105,1,5269,2507,6226,2879,6860,2700
Georgia,GA,Emanuel County,13107,1,5330,2433,6553,2886,6919,2673
Georgia,GA,Evans County,13109,1,2404,1130,2888,1324,3011,1214
Georgia,GA,Fannin County,13111,1,9622,1920,12169,2570,13232,2807
Georgia,GA,Fayette County,13113,1,35034,23255,37956,33062,38177,35822
Georgia,GA,Floyd County,13115,1,24045,9127,28906,11917,31631,12862
Georgia,GA,Forsyth County,13117,1,69801,23427,85123,42208,91281,45509
Georgia,GA,Franklin County,13119,1,7054,1243,9069,1593,10459,1647
Georgia,GA,Fulton County,13121,1,110372,281875,137247,380212,144655,384752
Georgia,GA,Gilmer County,13123,1,10465,1955,13429,2932,14976,3413
Georgia,GA,Glascock County,13125,1,1235,138,1402,155,1534,133
Georgia,GA,Glynn County,13127,1,21482,11738,25617,15882,27558,16144
Georgia,GA,Gordon County,13129,1,15171,3176,19405,4384,22495,4982
Georgia,GA,Grady County,13131,1,6047,3005,7034,3619,7385,3290
Georgia,GA,Greene County,13133,1,5488,3194,7066,4087,8215,4514
Georgia,GA,Gwinnett County,13135,1,146463,165063,166400,241994,173041,242507
Georgia,GA,Habersham County,13137,1,13184,2483,16637,3562,19142,4036
Georgia,GA,Hall County,13139,1,51681,16153,64183,25033,72991,28347
Georgia,GA,Hancock County,13141,1,841,2695,1154,2976,1364,2864
Georgia,GA,Haralson County,13143,1,9579,1474,12330,1791,14239,2065
Georgia,GA,Harris County,13145,1,11931,4082,14319,5457,16283,5976
Georgia,GA,Hart County,13147,1,7285,2583,9465,3157,11064,3210
Georgia,GA,Heard County,13149,1,3370,743,4519,824,5335,859
Georgia,GA,Henry County,13151,1,45641,49902,48259,73443,44982,83253
Georgia,GA,Houston County,13153,1,35351,22460,41540,32239,45090,35907
Georgia,GA,Irwin County,13155,1,2711,890,3134,1008,3340,986
Georgia,GA,Jackson County,13157,1,21754,4469,29502,7642,36497,10472
Georgia,GA,Jasper County,13159,1,4353,1544,5822,1761,7203,1881
Georgia,GA,Jeff Davis County,13161,1,4102,901,4695,1028,4935,924
Georgia,GA,Jefferson County,13163,1,3057,3809,3537,4058,3765,3674
Georgia,GA,Jenkins County,13165,1,1892,1108,2161,1266,2217,1179
Georgia,GA,Johnson County,13167,1,2519,1136,2850,1222,2913,1066
Georgia,GA,Jones County,13169,1,8304,3960,9940,4882,11079,4959
Georgia,GA,Lamar County,13171,1,5183,2267,6331,2620,7575,2795
Georgia,GA,Lanier County,13173,1,1984,805,2509,1019,2726,995
Georgia,GA,Laurens County,13175,1,12401,6737,14493,8074,15460,7820
Georgia,GA,Lee County,13177,1,10641,3166,12007,4558,12655,4957
Georgia,GA,Liberty County,13179,1,6125,9531,7959,13104,9441,13459
Georgia,GA,Lincoln County,13181,1,2759,1271,3173,1432,3559,1351
Georgia,GA,Long County,13183,1,2623,1356,3527,2035,4557,2476
Georgia,GA,Lowndes County,13185,1,21308,14614,25692,20116,28081,19487
Georgia,GA,Lumpkin County,13187,1,9613,2216,12163,3126,14339,3356
Georgia,GA,McDuffie County,13189,1,5432,3699,6169,4168,6562,3937
Georgia,GA,McIntosh County,13191,1,3482,2298,4016,2612,4747,2628
Georgia,GA,Macon County,13193,1,1540,2705,1783,2858,1916,2755
Georgia,GA,Madison County,13195,1,9195,2423,11326,3411,12951,3753
Georgia,GA,Marion County,13197,1,1921,1213,2275,1312,2348,1253
Georgia,GA,Meriwether County,13199,1,5216,3800,6524,4287,7375,4373
Georgia,GA,Miller County,13201,1,1888,622,2066,748,2045,670
Georgia,GA,Mitchell County,13205,1,4272,3492,4935,3993,5150,3701
Georgia,GA,Monroe County,13207,1,8821,3570,11057,4385,12954,4689
Georgia,GA,Montgomery County,13209,1,2668,847,2960,980,3033,927
Georgia,GA,Morgan County,13211,1,6559,2658,8231,3353,9589,3533
Georgia,GA,Murray County,13213,1,10340,1799,12944,2301,14965,2459
Georgia,GA,Muscogee County,13215,1,26901,39602,30107,49446,30616,49413
Georgia,GA,Newton County,13217,1,20907,21936,23869,29789,24893,33839
Georgia,GA,Oconee County,13219,1,12885,5253,16595,8162,18424,8620
Georgia,GA,Oglethorpe County,13221,1,4622,1829,5592,2439,6255,2515
Georgia,GA,Paulding County,13223,1,44646,18004,54517,29695,58769,35802
Georgia,GA,Peach County,13225,1,5405,5083,6506,5922,7104,6293
Georgia,GA,Pickens County,13227,1,11651,1977,14110,2824,17281,3522
Georgia,GA,Pierce County,13229,1,6301,903,7898,1100,8655,1089
Georgia,GA,Pike County,13231,1,7273,1239,9127,1505,10864,1648
Georgia,GA,Polk County,13233,1,11006,2863,13587,3657,15352,3749
Georgia,GA,Pulaski County,13235,1,2436,1104,2815,1230,3036,1281
Georgia,GA,Putnam County,13237,1,6516,2745,8291,3448,9136,3696
Georgia,GA,Quitman County,13239,1,575,461,604,497,656,480
Georgia,GA,Rabun County,13241,1,6287,1443,7474,1984,8151,2222
Georgia,GA,Randolph County,13243,1,1270,1597,1390,1671,1373,1601
Georgia,GA,Richmond County,13245,1,24441,48707,26780,59119,26472,56657
Georgia,GA,Rockdale County,13247,1,13463,23206,13014,31237,11711,33165
Georgia,GA,Schley County,13249,1,1472,401,1800,462,1970,453
Georgia,GA,Screven County,13251,1,3305,2300,3915,2661,4325,2581
Georgia,GA,Seminole County,13253,1,2343,1186,2613,1256,2811,1191
Georgia,GA,Spalding County,13255,1,15636,9347,18104,11828,19184,13679
Georgia,GA,Stephens County,13257,1,7682,1835,9367,2386,10632,2404
Georgia,GA,Stewart County,13259,1,805,1220,801,1182,847,1177
Georgia,GA,Sumter County,13261,1,5275,5520,5733,6314,5869,6136
Georgia,GA,Talbot County,13263,1,1196,2001,1392,2114,1483,1888
Georgia,GA,Taliaferro County,13265,1,349,545,360,561,375,507
Georgia,GA,Tattnall County,13267,1,5092,1678,6054,2062,6515,1967
Georgia,GA,Taylor County,13269,1,2062,1295,2420,1388,2600,1366
Georgia,GA,Telfair County,13271,1,2449,1313,2825,1488,2930,1274
Georgia,GA,Terrell County,13273,1,1872,2267,2004,2376,2075,2253
Georgia,GA,Thomas County,13275,1,11225,7138,12969,8708,13670,8347
Georgia,GA,Tift County,13277,1,8680,3892,10784,5318,11496,5438
Georgia,GA,Toombs County,13279,1,6612,2338,7873,2938,8208,2674
Georgia,GA,Towns County,13281,1,5377,1206,6384,1550,7155,1649
Georgia,GA,Treutlen County,13283,1,1808,860,2101,952,2250,864
Georgia,GA,Troup County,13285,1,15643,9597,18142,11577,19392,11757
Georgia,GA,Turner County,13287,1,2094,1243,2349,1409,2457,1365
Georgia,GA,Twiggs County,13289,1,2034,1970,2370,2044,2549,1895
Georgia,GA,Union County,13291,1,9849,1962,12650,2800,14477,3309
Georgia,GA,Upson County,13293,1,7288,3471,8606,4203,9528,4098
Georgia,GA,Walker County,13295,1,18938,4213,23173,5770,25462,6436
Georgia,GA,Walton County,13297,1,31093,8279,37839,12683,42407,15605
Georgia,GA,Ware County,13299,1,8508,3436,9903,4169,10279,4068
Georgia,GA,Warren County,13301,1,991,1313,1166,1468,1232,1354
Georgia,GA,Washington County,13303,1,4138,4187,4668,4743,4824,4643
Georgia,GA,Wayne County,13305,1,8147,2039,9987,2688,10811,2708
Georgia,GA,Webster County,13307,1,630,471,748,640,790,544
Georgia,GA,Wheeler County,13309,1,1421,646,1583,689,1648,622
Georgia,GA,White County,13311,1,9751,1672,12222,2411,14136,2609
Georgia,GA,Whitfield County,13313,1,21514,7925,25644,10680,28655,10953
Georgia,GA,Wilcox County,13315,1,2096,852,2402,861,2493,847
Georgia,GA,Wilkes County,13317,1,2569,1844,2823,2160,2971,2112
Georgia,GA,Wilkinson County,13319,1,2332,1893,2665,2074,2888,2012
Georgia,GA,Worth County,13321,1,6144,2015,6830,2395,6991,2300
Hawaii,HI,Hawaii County,15001,0,17500,41258,26897,58731,28748,52163
Hawaii,HI,Honolulu County,15003,0,90296,175634,136259,238869,130489,204301
Hawaii,HI,Kauai County,15007,0,7574,16456,11582,21225,11803,17675
Hawaii,HI,Maui County,15009,0,13445,33479,22126,47305,22621,38905
Idaho,ID,Ada County,16001,0,93748,75676,130699,120539,143759,116116
Idaho,ID,Adams County,16003,0,1556,415,1941,591,2037,577
Idaho,ID,Bannock County,16005,0,17180,10342,23331,14682,24329,14306
Idaho,ID,Bear Lake County,16007,0,2203,255,2914,350,2908,346
Idaho,ID,Benewah County,16009,0,3101,780,3878,977,4094,935
Idaho,ID,Bingham County,16011,0,10907,2924,15295,4124,16188,3878
Idaho,ID,Blaine County,16013,0,3340,6416,4031,8919,4281,8424
Idaho,ID,Boise County,16015,0,2673,777,3485,1204,3727,1065
Idaho,ID,Bonner County,16017,0,10220,5140,18369,8310,21352,7650
Idaho,ID,Bonneville County,16019,0,26699,8930,37805,14254,40053,14458
Idaho,ID,Boundary County,16021,0,3789,933,4937,1220,5794,1145
Idaho,ID,Butte County,16023,0,914,160,1202,188,1268,185
Idaho,ID,Camas County,16025,0,410,110,507,149,547,153
Idaho,ID,Canyon County,16027,0,46755,16683,61759,25881,72755,25669
Idaho,ID,Caribou County,16029,0,2275,271,2906,431,2906,445
Idaho,ID,Cassia County,16031,0,5949,1036,7907,1464,7959,1359
Idaho,ID,Clark County,16033,0,203,44,264,41,280,50
Idaho,ID,Clearwater County,16035,0,2852,704,3453,877,3550,774
Idaho,ID,Custer County,16037,0,1777,427,2089,603,1998,586
Idaho,ID,Elmore County,16039,0,5816,1814,7246,2601,7791,2611
Idaho,ID,Franklin County,16041,0,3901,385,5845,657,6279,703
Idaho,ID,Fremont County,16043,0,4091,651,5548,998,5645,954
Idaho,ID,Gem County,16045,0,5980,1229,7951,1803,8707,1699
Idaho,ID,Gooding County,16047,0,3743,930,4659,1256,4676,1100
Idaho,ID,Idaho County,16049,0,6441,1196,7826,1561,8148,1460
Idaho,ID,Jefferson County,16051,0,8436,976,12099,1661,13481,1891
Idaho,ID,Jerome County,16053,0,7347,2117,5734,1893,6012,1742
Idaho,ID,Kootenai County,16055,0,44449,16264,62837,24312,72059,22113
Idaho,ID,Latah County,16057,0,7255,8093,9472,10236,10669,9039
Idaho,ID,Lemhi County,16059,0,3011,733,3592,1032,3716,1038
Idaho,ID,Lewis County,16061,0,1202,270,1489,349,1503,305
Idaho,ID,Lincoln County,16063,0,1184,360,1469,414,1466,392
Idaho,ID,Madison County,16065,0,8941,1201,13559,2666,13925,2767
Idaho,ID,Minidoka County,16067,0,4887,1167,6265,1550,6401,1373
Idaho,ID,Nez Perce County,16069,0,10699,4828,13738,6686,13707,5928
Idaho,ID,Oneida County,16071,0,1531,184,2148,249,2119,253
Idaho,ID,Owyhee County,16073,0,3052,591,3819,816,4101,756
Idaho,ID,Payette County,16075,0,4306,892,8862,2161,9458,2064
Idaho,ID,Power County,16077,0,1666,699,2116,865,2146,785
Idaho,ID,Shoshone County,16079,0,3297,1384,4216,1693,4500,1472
Idaho,ID,Teton County,16081,0,2161,2157,2858,3318,3005,3463
Idaho,ID,Twin Falls County,16083,0,21063,6844,25897,9391,27304,9064
Idaho,ID,Valley County,16085,0,2906,1913,3947,2976,4214,2869
Idaho,ID,Washington County,16087,0,3283,776,4154,1073,4429,1010
Illinois,IL,Adams County,17001,0,22732,7633,24220,8633,23161,8111
Illinois,IL,Alexander County,17003,0,1496,1262,1486,1114,1341,904
Illinois,IL,Bond County,17005,0,4884,2066,5625,2288,5692,2117
Illinois,IL,Boone County,17007,0,12261,8952,13883,10542,13673,10159
Illinois,IL,Brown County,17009,0,1776,475,1931,486,1938,467
Illinois,IL,Bureau County,17011,0,9264,6010,10411,6669,9784,5900
Illinois,IL,Calhoun County,17013,0,1719,739,2046,677,2059,560
Illinois,IL,Carroll County,17015,0,4428,2437,5105,2748,5082,2600
Illinois,IL,Cass County,17017,0,3216,1617,3625,1615,3712,1438
Illinois,IL,Champaign County,17019,0,33235,49694,35285,57067,32965,54314
Illinois,IL,Christian County,17021,0,10522,3982,11563,4335,11278,4026
Illinois,IL,Clark County,17023,0,5620,1873,6226,1993,6130,1927
Illinois,IL,Clay County,17025,0,5009,1014,5629,1129,5610,1054
Illinois,IL,Clinton County,17027,0,12394,3939,14304,4493,14407,4447
Illinois,IL,Coles County,17029,0,12985,7285,14037,8067,13606,7495
Illinois,IL,Cook County,17031,0,440213,1528582,558269,1725973,583852,1447821
Illinois,IL,Crawford County,17033,0,6146,1969,7043,2202,6727,2048
Illinois,IL,Cumberland County,17035,0,4200,1028,4601,1142,4627,1059
Illinois,IL,DeKalb County,17037,0,19051,20348,21905,24643,22716,23648
Illinois,IL,De Witt County,17039,0,5072,1907,5632,2191,5529,2058
Illinois,IL,Douglas County,17041,0,5695,1946,6227,2335,6076,2198
Illinois,IL,DuPage County,17043,0,164355,222499,193611,281222,191243,251164
Illinois,IL,Edgar County,17045,0,5634,1778,6193,1887,5955,1816
Illinois,IL,Edwards County,17047,0,2777,432,2833,488,2794,457
Illinois,IL,Effingham County,17049,0,13613,3071,15006,3716,15124,3617
Illinois,IL,Fayette County,17051,0,7363,1814,8055,1826,7847,1632
Illinois,IL,Ford County,17053,0,4474,1410,5048,1754,4778,1643
Illinois,IL,Franklin County,17055,0,13101,4711,13622,4760,13200,4257
Illinois,IL,Fulton County,17057,0,8482,6118,9867,6503,9827,5980
Illinois,IL,Gallatin County,17059,0,1942,656,2019,622,1923,561
Illinois,IL,Greene County,17061,0,4139,1202,4770,1349,4719,1220
Illinois,IL,Grundy County,17063,0,13417,8021,16523,9626,16997,9143
Illinois,IL,Hamilton County,17065,0,3205,800,3432,824,3385,739
Illinois,IL,Hancock County,17067,0,5713,1744,6906,2315,6708,2183
Illinois,IL,Hardin County,17069,0,1650,419,1691,449,1546,357
Illinois,IL,Henderson County,17071,0,2153,1151,2394,1187,2369,1026
Illinois,IL,Henry County,17073,0,13962,8835,15300,9797,15359,9226
Illinois,IL,Iroquois County,17075,0,9728,2496,10877,2908,10376,2747
Illinois,IL,Jackson County,17077,0,10889,11619,10890,11181,10614,11394
Illinois,IL,Jasper County,17079,0,3973,924,4494,1007,4449,912
Illinois,IL,Jefferson County,17081,0,11681,4408,12476,4608,12189,4240
Illinois,IL,Jersey County,17083,0,7737,2673,8712,2961,8684,2816
Illinois,IL,Jo Daviess County,17085,0,6113,4452,7166,5109,7136,5051
Illinois,IL,Johnson County,17087,0,4644,1135,5059,1281,4798,1241
Illinois,IL,Kane County,17089,0,82087,99389,96775,130166,99260,120077
Illinois,IL,Kankakee County,17091,0,25081,18908,28532,20271,28285,18399
Illinois,IL,Kendall County,17093,0,24152,23392,29492,33168,31970,32977
Illinois,IL,Knox County,17095,0,10658,9939,12009,10703,11917,9838
Illinois,IL,Lake County,17097,0,108608,168186,123594,204032,120402,184642
Illinois,IL,LaSalle County,17099,0,26269,19277,30113,22442,30717,21029
Illinois,IL,Lawrence County,17101,0,4517,1288,4886,1419,4715,1283
Illinois,IL,Lee County,17103,0,8597,5499,9630,6407,9680,6105
Illinois,IL,Livingston County,17105,0,10197,4005,12208,4615,11970,4311
Illinois,IL,Logan County,17107,0,8167,3301,9136,3840,8757,3543
Illinois,IL,McDonough County,17109,0,6789,5278,7027,4992,6987,4736
Illinois,IL,McHenry County,17111,0,71117,59827,82260,78154,83933,75370
Illinois,IL,McLean County,17113,0,37081,35918,40502,43933,40290,44495
Illinois,IL,Macon County,17115,0,26782,18211,28589,19847,26562,18009
Illinois,IL,Macoupin County,17117,0,14194,6532,16153,7365,16065,6892
Illinois,IL,Madison County,17119,0,70295,50336,76031,57836,73925,56341
Illinois,IL,Marion County,17121,0,11677,4231,12678,4524,12409,4116
Illinois,IL,Marshall County,17123,0,3776,1784,4197,2005,4119,1913
Illinois,IL,Mason County,17125,0,4051,2008,4654,1985,4464,1773
Illinois,IL,Massac County,17127,0,4844,1555,4997,1725,4939,1683
Illinois,IL,Menard County,17129,0,4230,1808,4764,2022,4499,1834
Illinois,IL,Mercer County,17131,0,4800,3061,5418,3280,5215,2950
Illinois,IL,Monroe County,17133,0,12614,5522,14142,6569,14055,6473
Illinois,IL,Montgomery County,17135,0,8616,3490,9544,3905,9378,3573
Illinois,IL,Morgan County,17137,0,9060,4693,9950,5076,9607,4848
Illinois,IL,Moultrie County,17139,0,4453,1476,4964,1662,4816,1615
Illinois,IL,Ogle County,17141,0,14344,8025,16248,9428,16450,8883
Illinois,IL,Peoria County,17143,0,35299,37436,38252,43578,36896,40564
Illinois,IL,Perry County,17145,0,6816,2433,7313,2612,6949,2146
Illinois,IL,Piatt County,17147,0,5623,2633,6248,3329,6104,3204
Illinois,IL,Pike County,17149,0,5749,1412,6332,1484,6086,1302
Illinois,IL,Pope County,17151,0,1678,374,1722,433,1698,416
Illinois,IL,Pulaski County,17153,0,1583,817,1699,891,1583,769
Illinois,IL,Putnam County,17155,0,1762,1143,1993,1338,2014,1254
Illinois,IL,Randolph County,17157,0,9992,3421,11076,3592,10624,3461
Illinois,IL,Richland County,17159,0,5736,1579,6089,1830,5889,1747
Illinois,IL,Rock Island County,17161,0,26969,32258,28603,36691,28061,34126
Illinois,IL,St. Clair County,17163,0,53479,60180,57150,68325,54021,63433
Illinois,IL,Saline County,17165,0,8248,2551,8103,2789,7830,2634
Illinois,IL,Sangamon County,17167,0,49823,40731,53485,48917,50979,46074
Illinois,IL,Schuyler County,17169,0,2523,1074,2773,1068,2720,961
Illinois,IL,Scott County,17171,0,1965,528,2114,572,2071,488
Illinois,IL,Shelby County,17173,0,8209,2279,9426,2504,9267,2240
Illinois,IL,Stark County,17175,0,1777,748,2004,815,1983,725
Illinois,IL,Stephenson County,17177,0,10845,7531,12521,9055,12347,8278
Illinois,IL,Tazewell County,17179,0,38620,20568,42513,24819,42451,24325
Illinois,IL,Union County,17181,0,5780,2389,6161,2579,5837,2285
Illinois,IL,Vermilion County,17183,0,18582,9876,20725,10323,19777,9254
Illinois,IL,Wabash County,17185,0,4039,1146,4237,1253,4095,1200
Illinois,IL,Warren County,17187,0,4267,2983,4676,3090,4579,2711
Illinois,IL,Washington County,17189,0,5566,1446,6115,1641,5892,1564
Illinois,IL,Wayne County,17191,0,6963,1048,7176,1187,7019,1155
Illinois,IL,White County,17193,0,5639,1412,5791,1517,5586,1390
Illinois,IL,Whiteside County,17195,0,12597,11005,14527,12253,14898,11012
Illinois,IL,Will County,17197,0,129726,146230,155116,183915,157672,162874
Illinois,IL,Williamson County,17199,0,21503,8539,22801,10206,22686,9890
Illinois,IL,Winnebago County,17201,0,53922,52595,60861,64056,59257,59942
Illinois,IL,Woodford County,17203,0,13180,5068,14799,6160,14837,5958
Indiana,IN,Adams County,18001,0,9642,2802,10686,3236,10528,3179
Indiana,IN,Allen County,18003,0,83801,55222,92083,73189,90283,69960
Indiana,IN,Bartholomew County,18005,0,20637,9841,22410,12934,22220,12525
Indiana,IN,Benton County,18007,0,2579,860,3007,1009,2873,1010
Indiana,IN,Blackford County,18009,0,3349,1243,3841,1376,3811,1227
Indiana,IN,Boone County,18011,0,19654,10181,22351,15244,22840,16426
Indiana,IN,Brown County,18013,0,5015,2518,5777,3036,5647,2832
Indiana,IN,Carroll County,18015,0,6273,1891,7086,2224,6902,2120
Indiana,IN,Cass County,18017,0,9697,3758,10552,4304,10285,3722
Indiana,IN,Clark County,18019,0,30012,18791,33668,23093,34734,22810
Indiana,IN,Clay County,18021,0,8528,2306,9499,2552,9354,2495
Indiana,IN,Clinton County,18023,0,8530,2819,9334,3361,9108,3135
Indiana,IN,Crawford County,18025,0,3013,1323,3483,1355,3668,1235
Indiana,IN,Daviess County,18027,0,8545,1800,9576,2169,9322,1963
Indiana,IN,Dearborn County,18029,0,18110,4883,19528,5446,20844,5335
Indiana,IN,Decatur County,18031,0,8488,2121,9575,2439,9491,2406
